,COND_NB_HIST_RECL_CAT,VEH_CAMERA_IND,VEH_AGE_NUM,VEH_MANUFACTURIER_CAT,VEH_GARE_LATITUDE_NUM,POL_NB_COND_TOTAL_CAT,VEH_GARE_MUNICIPALITE_CAT,RECL_DIST_ACCIDENT_GARE_NUM,RECL_TYPE_SINISTRE_CAT,RECL_COUT_REPARATION_NUM,VEH_GARE_LONGITUDE_NUM,POL_FRANCHISE_NUM,VEH_PRIME_ANNUELLE_NUM,VEH_VALEUR_ACTUELLE_NUM,VEH_STATIONNEMENT_AUTO_IND,COND_PERMIS_DATE_DT,VEH_STYLE_CARR_CAT,VEH_GARE_LATITUDE_NUM
155,1.0,0.0,4.0,8.0,-71.2152,1.0,4.0,3.0,6.0,781.1849615391025,46.8868,1000.0,1128.57,39815.0,0.0,19500312.0,2.0,-71.2152
156,1.0,1.0,4.0,4.0,-113.833,2.0,12.0,13.0,4.0,39677.571895056986,52.2984,1000.0,668.49,31921.0,0.0,19840823.0,4.0,-113.833
157,0.0,1.0,7.0,5.0,-79.3082,2.0,40.0,32.0,7.0,57265.20132364669,43.6859,1000.0,819.06,28940.0,0.0,19980606.0,4.0,-79.3082
158,1.0,1.0,1.0,12.0,-64.202,2.0,22.0,8.0,7.0,89092.85103269338,45.8194,1000.0,1734.22,58972.0,0.0,20190227.0,6.0,-64.202
159,0.0,1.0,2.0,8.0,-125.194,2.0,53.0,15.0,4.0,31601.401177712563,49.9101,500.0,1046.16,41222.0,0.0,19760821.0,2.0,-125.194
160,1.0,0.0,3.0,6.0,-71.299,2.0,4.0,32.0,3.0,39368.364,46.8177,500.0,875.12,33159.0,0.0,20030710.0,4.0,-71.299
161,0.0,0.0,5.0,10.0,-73.6385,1.0,17.0,7.0,7.0,30370.361286619816,45.5932,500.0,496.7,19661.0,0.0,20000715.0,6.0,-73.6385
162,0.0,1.0,7.0,4.0,-73.8587,1.0,54.0,19.0,5.0,69205.97940587135,45.4798,500.0,674.16,28861.0,0.0,19880721.0,4.0,-73.8587
163,0.0,1.0,0.0,6.0,-123.4832,3.0,25.0,15.0,8.0,34725.05,48.4202,250.0,903.75,40853.0,0.0,19960115.0,6.0,-123.4832
164,0.0,0.0,2.0,13.0,-114.4823,2.0,49.0,23.0,3.0,16394.0,51.1882,1000.0,409.17,17409.0,0.0,19680605.0,0.0,-114.4823
165,0.0,1.0,4.0,9.0,-72.75,1.0,32.0,0.0,0.0,21466.75,46.5161,500.0,504.56,18183.0,0.0,19550401.0,1.0,-72.75
166,0.0,0.0,0.0,1.0,-123.5794,1.0,25.0,18.0,6.0,1150.3314168380732,48.3711,500.0,1069.63,40067.0,0.0,19550307.0,2.0,-123.5794
167,0.0,1.0,7.0,5.0,-72.7479,1.0,32.0,13.0,4.0,19920.57862457351,46.5197,1000.0,836.04,30507.0,0.0,19790426.0,4.0,-72.7479
168,0.0,0.0,4.0,7.0,-113.8131,2.0,12.0,0.0,10.0,6208.073817789804,52.2915,500.0,722.59,22883.0,0.0,19510409.0,6.0,-113.8131
169,0.0,1.0,3.0,3.0,-64.8003,1.0,1.0,13.0,7.0,17014.108394328494,46.1056,1000.0,479.39,16918.0,0.0,20210929.0,0.0,-64.8003
170,0.0,1.0,1.0,0.0,-107.801,1.0,9.0,0.0,11.0,17954.3,50.2785,1000.0,729.78,23597.0,0.0,19920121.0,2.0,-107.801
171,1.0,1.0,2.0,8.0,-64.5471,2.0,7.0,21.0,4.0,51542.44706161306,46.2177,1000.0,1127.26,48738.0,0.0,19760317.0,6.0,-64.5471
172,1.0,0.0,3.0,10.0,-64.6185,2.0,55.0,5.0,2.0,17887.2,46.2308,1000.0,447.15,17440.0,0.0,19860618.0,1.0,-64.6185
173,0.0,0.0,3.0,6.0,-79.1582,1.0,5.0,0.0,0.0,3138.1221699542525,43.784,500.0,565.83,27326.0,0.0,20141023.0,6.0,-79.1582
174,0.0,1.0,3.0,0.0,-110.6776,2.0,56.0,31.0,7.0,9606.35972406522,50.0589,1000.0,323.0,12903.0,0.0,19720807.0,1.0,-110.6776
175,0.0,1.0,4.0,3.0,-73.7747,2.0,21.0,0.0,8.0,19000.05,45.4545,1000.0,439.87,16094.0,0.0,19690405.0,3.0,-73.7747
176,0.0,0.0,2.0,7.0,-72.7527,1.0,32.0,0.0,13.0,23925.386610352736,46.5189,1000.0,759.11,25943.0,0.0,19960706.0,2.0,-72.7527
177,1.0,1.0,3.0,4.0,-79.3427,2.0,13.0,35.0,2.0,30911.2,43.7023,500.0,732.66,30138.0,0.0,19961222.0,6.0,-79.3427
178,0.0,0.0,7.0,1.0,-71.2033,2.0,4.0,23.0,7.0,20332.55381286652,46.8948,1000.0,316.14,11868.0,0.0,19940227.0,1.0,-71.2033
179,0.0,1.0,8.0,11.0,-64.5399,2.0,7.0,11.0,6.0,886.8361785067176,46.2236,1000.0,531.32,17686.0,0.0,19870830.0,0.0,-64.5399
180,0.0,1.0,2.0,7.0,-73.6008,2.0,39.0,9.0,2.0,19244.8,45.6088,1000.0,589.35,20447.0,0.0,19710401.0,1.0,-73.6008
181,0.0,1.0,2.0,11.0,-112.8241,2.0,20.0,2.0,7.0,49441.73722742935,49.7144,500.0,751.29,33134.0,0.0,20000514.0,0.0,-112.8241
182,0.0,1.0,2.0,12.0,-72.5351,2.0,26.0,39.0,4.0,45081.3958313308,46.2985,500.0,1529.71,54564.0,0.0,19940817.0,1.0,-72.5351
183,1.0,1.0,1.0,3.0,-64.7938,2.0,1.0,15.0,5.0,35849.931782929474,46.095,500.0,714.81,30980.0,0.0,19850616.0,6.0,-64.7938
184,0.0,1.0,1.0,12.0,-63.6746,1.0,2.0,25.0,4.0,16696.761054316576,44.7842,2000.0,1342.53,54379.0,0.0,19670603.0,2.0,-63.6746
185,0.0,0.0,3.0,0.0,-64.4223,2.0,43.0,13.0,2.0,16953.600000000002,46.2364,1000.0,370.67,16529.0,0.0,20031031.0,3.0,-64.4223
186,0.0,1.0,4.0,6.0,-79.5719,2.0,11.0,7.0,7.0,40345.28048556581,43.6454,500.0,564.52,23959.0,0.0,20021006.0,6.0,-79.5719
187,1.0,1.0,2.0,13.0,-65.8846,2.0,57.0,0.0,0.0,3050.72838778444,45.912,500.0,645.66,25516.0,0.0,19680623.0,6.0,-65.8846
188,0.0,0.0,11.0,6.0,-112.833,1.0,20.0,20.0,4.0,4205.629503139267,49.7016,500.0,315.19,13304.0,0.0,19750330.0,6.0,-112.833
189,0.0,0.0,7.0,7.0,-73.659,2.0,3.0,0.0,12.0,15138.9,45.5004,500.0,281.08,12111.0,0.0,19691219.0,1.0,-73.659
190,0.0,1.0,4.0,5.0,-64.7945,2.0,1.0,0.0,10.0,5915.306113572117,46.0953,500.0,795.03,32519.0,0.0,19761210.0,4.0,-64.7945
191,0.0,0.0,2.0,4.0,-64.3577,2.0,43.0,31.0,3.0,22891.82,46.2195,1000.0,1194.77,44330.0,0.0,20030527.0,4.0,-64.3577
192,0.0,1.0,3.0,12.0,-64.6791,2.0,58.0,0.0,8.0,46835.85,46.1608,2000.0,1080.39,42978.0,0.0,19511219.0,0.0,-64.6791
193,0.0,0.0,3.0,5.0,-125.1786,3.0,53.0,6.0,6.0,1564.1861489254104,49.91,1000.0,1254.84,40911.0,0.0,20031021.0,4.0,-125.1786
194,0.0,0.0,3.0,2.0,-114.1001,2.0,45.0,26.0,2.0,22359.94778389297,51.7958,1000.0,507.37,25169.0,0.0,19960830.0,2.0,-114.1001
195,0.0,0.0,1.0,9.0,-79.2616,3.0,5.0,28.0,6.0,1166.8126835984947,43.7719,500.0,630.64,21576.0,0.0,20111215.0,3.0,-79.2616
196,0.0,1.0,1.0,4.0,-113.8439,2.0,12.0,7.0,9.0,69580.50294406452,52.3051,1000.0,1368.57,52172.0,0.0,20060718.0,4.0,-113.8439
197,0.0,0.0,3.0,4.0,-60.0928,2.0,14.0,25.0,4.0,37079.22725335645,46.2396,1000.0,1059.75,40895.0,0.0,19841011.0,4.0,-60.0928
198,0.0,0.0,4.0,3.0,-63.6586,1.0,2.0,0.0,11.0,20800.5,44.7607,500.0,612.9,21394.0,0.0,20081231.0,2.0,-63.6586
199,0.0,1.0,6.0,7.0,-111.3623,2.0,42.0,13.0,2.0,9865.882242241,56.7184,1000.0,417.32,16970.0,0.0,19931113.0,6.0,-111.3623
200,0.0,1.0,3.0,8.0,-107.8071,2.0,9.0,0.0,11.0,34452.11745814905,50.2914,500.0,1126.2,41542.0,0.0,20030607.0,2.0,-107.8071
201,0.0,1.0,8.0,15.0,-113.2052,1.0,59.0,0.0,11.0,38964.8,52.986,1000.0,737.29,26162.0,0.0,20050916.0,3.0,-113.2052
202,0.0,1.0,6.0,3.0,-64.8182,2.0,1.0,0.0,0.0,4233.594496817931,46.1039,1000.0,404.92,16132.0,0.0,19620830.0,6.0,-64.8182
203,0.0,0.0,5.0,0.0,-72.6672,2.0,30.0,0.0,10.0,6521.056730108614,46.3778,250.0,414.14,13257.0,0.0,20170701.0,1.0,-72.6672
204,0.0,1.0,9.0,12.0,-72.6216,2.0,30.0,0.0,12.0,43743.0,46.3501,500.0,599.58,29370.0,0.0,19710509.0,2.0,-72.6216
205,0.0,1.0,6.0,4.0,-122.9068,2.0,8.0,3.0,9.0,41140.98875436937,49.1767,2000.0,722.69,29090.0,0.0,20071210.0,4.0,-122.9068
206,1.0,1.0,2.0,5.0,-107.8212,1.0,9.0,28.0,2.0,19732.800000000003,50.2826,500.0,455.22,20966.0,0.0,20060121.0,3.0,-107.8212
207,0.0,0.0,1.0,5.0,-64.3599,2.0,33.0,34.0,2.0,25316.800000000003,45.0917,1000.0,699.51,29114.0,0.0,19530225.0,5.0,-64.3599
208,1.0,0.0,1.0,4.0,-122.8196,2.0,10.0,0.0,8.0,38919.8,49.0569,500.0,1078.02,42124.0,0.0,20090429.0,4.0,-122.8196
209,0.0,1.0,5.0,9.0,-115.7537,1.0,24.0,35.0,4.0,16844.841790976538,49.5051,500.0,546.67,25524.0,0.0,20060411.0,2.0,-115.7537
210,0.0,1.0,3.0,5.0,-119.3585,1.0,41.0,18.0,7.0,18226.51079276346,50.2626,1000.0,965.98,36582.0,0.0,19710402.0,4.0,-119.3585
211,0.0,1.0,3.0,17.0,-79.3271,2.0,13.0,6.0,8.0,42592.65,43.6983,2000.0,956.14,39085.0,0.0,20010710.0,6.0,-79.3271
212,0.0,0.0,2.0,7.0,-71.292,2.0,4.0,0.0,8.0,24573.5,46.8093,500.0,613.98,24573.0,0.0,20220128.0,1.0,-71.292
213,1.0,1.0,2.0,7.0,-79.1368,2.0,5.0,10.0,4.0,11456.649004828863,43.7742,1000.0,391.06,17645.0,0.0,20210212.0,0.0,-79.1368
214,0.0,1.0,4.0,17.0,-64.7836,2.0,1.0,25.0,5.0,50525.193733447,46.0917,1000.0,1206.4,46773.0,0.0,20040904.0,2.0,-64.7836
215,0.0,0.0,3.0,3.0,-115.762,2.0,24.0,3.0,6.0,1526.3376482442995,49.512,1000.0,487.98,19269.0,0.0,19800612.0,1.0,-115.762
216,1.0,1.0,6.0,1.0,-60.1827,1.0,47.0,21.0,7.0,22909.52216659754,46.1274,500.0,475.25,16242.0,0.0,19580709.0,0.0,-60.1827
217,0.0,0.0,4.0,10.0,-107.8016,2.0,9.0,30.0,3.0,16311.9,50.2889,1000.0,438.28,17053.0,0.0,20060702.0,0.0,-107.8016
218,0.0,0.0,9.0,6.0,-65.9611,1.0,60.0,24.0,4.0,6437.687775716619,45.9754,500.0,448.11,20562.0,0.0,19910124.0,4.0,-65.9611
219,1.0,1.0,2.0,7.0,-72.7372,2.0,32.0,3.0,7.0,40744.97578500867,46.5139,2000.0,461.77,18637.0,0.0,19520312.0,7.0,-72.7372
220,1.0,0.0,12.0,3.0,-64.3498,2.0,33.0,2.0,7.0,29696.202504537112,45.0894,500.0,352.52,13299.0,0.0,20200728.0,6.0,-64.3498
221,1.0,0.0,6.0,8.0,-73.8751,2.0,44.0,3.0,9.0,89332.65415684917,45.5163,1000.0,933.46,32480.0,0.0,20160409.0,2.0,-73.8751
222,0.0,0.0,3.0,7.0,-60.1991,1.0,47.0,29.0,9.0,14866.406679077068,46.1447,500.0,400.57,15536.0,0.0,19791223.0,3.0,-60.1991
223,0.0,1.0,6.0,1.0,-65.9652,1.0,61.0,16.0,4.0,14289.05789143586,45.808,2000.0,306.04,13241.0,0.0,19530503.0,1.0,-65.9652
224,0.0,0.0,5.0,13.0,-73.8595,2.0,54.0,0.0,8.0,27070.8,45.4751,500.0,520.15,21019.0,0.0,19570522.0,6.0,-73.8595
225,0.0,0.0,8.0,0.0,-79.2243,2.0,5.0,15.0,7.0,30868.331404749617,43.7564,500.0,421.92,16171.0,0.0,20020223.0,6.0,-79.2243
226,0.0,1.0,4.0,3.0,-64.6543,2.0,62.0,27.0,9.0,35278.43683792317,46.2243,500.0,595.13,26708.0,0.0,19647449.666666668,2.0,-64.6543
227,0.0,1.0,4.0,6.0,-115.748,3.0,24.0,7.0,7.0,35583.85164840793,49.505,500.0,899.73,31592.0,0.0,19640411.0,4.0,-115.748
228,0.0,1.0,0.0,6.0,-52.7093,2.0,27.0,6.0,6.0,500.0,47.5664,1000.0,1466.04,53246.0,0.0,19880412.0,4.0,-52.7093
229,0.0,0.0,3.0,3.0,-73.5413,2.0,3.0,0.0,8.0,25596.9,45.6722,250.0,626.44,23488.0,0.0,19720802.0,6.0,-73.5413
230,0.0,0.0,3.0,3.0,-72.4756,2.0,26.0,42.0,4.0,16685.764295146593,46.2465,500.0,461.81,16629.0,0.0,19661225.0,0.0,-72.4756
231,0.0,1.0,3.0,13.0,-79.1847,2.0,5.0,23.0,4.0,20666.7969950078,43.7931,250.0,473.23,17395.0,0.0,19661125.0,7.0,-79.1847
232,0.0,0.0,4.0,6.0,-66.1274,2.0,31.0,21.0,6.0,745.0023850933458,46.5558,1000.0,673.97,26973.0,0.0,19981101.0,5.0,-66.1274
233,0.0,0.0,0.0,5.0,-111.4303,1.0,42.0,5.0,2.0,33702.4,56.7272,500.0,1071.32,42128.0,0.0,19810916.0,4.0,-111.4303
234,1.0,1.0,6.0,0.0,-73.8659,1.0,54.0,6.0,6.0,791.2730376094643,45.4746,1000.0,458.26,16293.0,0.0,19961111.0,2.0,-73.8659
235,0.0,0.0,4.0,0.0,-79.5393,2.0,11.0,15.0,8.0,16791.75,43.6908,500.0,415.79,14223.0,0.0,20130928.0,7.0,-79.5393
236,1.0,1.0,6.0,5.0,-71.263,2.0,4.0,35.0,4.0,49051.01292101918,46.8589,500.0,622.11,26128.0,0.0,20220203.0,4.333333333333333,-71.263
237,0.0,1.0,3.0,6.0,-79.5822,2.0,11.0,27.0,12.0,37151.1,43.6491,500.0,1141.94,41396.0,0.0,19520201.0,4.0,-79.5822
238,0.0,1.0,5.0,15.0,-72.3761,2.0,26.0,0.0,8.0,27305.4,46.3711,500.0,577.47,21201.0,0.0,19970508.0,3.0,-72.3761
239,0.0,0.0,11.0,10.0,-122.9026,2.0,8.0,8.0,5.0,31907.560202776767,49.1741,500.0,408.76,14148.0,0.0,19681209.0,6.0,-122.9026
240,0.0,0.0,2.0,7.0,-64.5684,2.0,35.0,0.0,11.0,15637.3,46.1656,1000.0,505.61,18988.0,0.0,19700904.0,3.0,-64.5684
241,0.0,1.0,5.0,2.0,-79.1401,2.0,5.0,0.0,11.0,21971.6,43.7723,500.0,560.54,20716.0,0.0,19960528.0,6.0,-79.1401
242,0.0,0.0,3.0,7.0,-73.8475,2.0,63.0,23.0,7.0,21172.580925149305,45.4825,2000.0,416.95,16244.0,0.0,19601215.0,0.0,-73.8475
243,0.0,1.0,2.0,2.0,-79.2022,2.0,64.0,0.0,0.0,4308.893330623888,45.3382,1000.0,383.85,16966.0,0.0,19731021.0,7.0,-79.2022
244,0.0,1.0,7.0,8.0,-73.5893,3.0,39.0,11.0,1.0,18045.425502103044,45.5853,1000.0,658.15,26704.0,0.0,19911008.0,1.0,-73.5893
245,0.0,1.0,3.0,11.0,-73.5585,2.0,3.0,27.0,4.0,16444.823380748436,45.5321,1000.0,758.64,28874.0,0.0,19500222.0,0.0,-73.5585
246,0.0,0.0,3.0,2.0,-79.3151,2.0,13.0,24.0,7.0,34622.032407672334,43.6911,1000.0,598.99,26194.0,0.0,19500219.0,2.0,-79.3151
247,0.0,1.0,1.0,7.0,-66.08,1.0,60.0,26.0,4.0,13444.918290503105,45.8339,1000.0,451.61,19826.0,0.0,19850823.0,7.0,-66.08
248,0.0,1.0,4.0,10.0,-64.5614,2.0,55.0,9.0,6.0,737.9177082447741,46.2336,2000.0,574.57,23904.0,0.0,20020916.0,6.0,-64.5614
249,3.0,1.0,1.0,5.0,-71.3003,2.0,4.0,0.0,10.0,5665.754472600322,46.7915,1000.0,953.52,38122.0,0.0,19670520.0,4.0,-71.3003
250,0.0,0.0,6.0,9.0,-123.5041,2.0,25.0,39.0,4.0,22891.030592252344,48.4201,500.0,459.77,19572.0,0.0,20160925.0,2.0,-123.5041
251,1.0,1.0,4.0,15.0,-72.7491,1.0,32.0,20.0,7.0,28863.165447342435,46.5135,1000.0,897.37,37661.0,0.0,20181216.0,4.0,-72.7491
252,0.0,0.0,4.0,9.0,-73.6442,2.0,17.0,14.0,4.0,5301.527297598336,45.5892,500.0,435.83,15632.0,0.0,19700418.0,7.0,-73.6442
253,2.0,0.0,3.0,9.0,-113.5865,1.0,51.0,0.0,8.0,19491.35,51.0524,1000.0,470.98,17886.0,0.0,19980608.0,3.0,-113.5865
254,0.0,1.0,8.0,4.0,-72.2733,2.0,26.0,0.0,8.0,28623.75,46.4008,1000.0,426.01,17174.0,0.0,20160316.0,5.0,-72.2733
255,1.0,0.0,1.0,3.0,-63.6516,1.0,2.0,18.0,8.0,5659.965445488037,44.7597,250.0,659.41,28444.0,0.0,20040219.0,6.0,-63.6516
256,0.0,0.0,6.0,15.0,-123.4966,1.0,25.0,1.0,8.0,30733.45,48.4238,250.0,546.25,22055.0,0.0,19690102.0,5.0,-123.4966
257,0.0,0.0,5.0,6.0,-64.3466,2.0,33.0,26.0,4.0,37200.95757504825,45.09,2000.0,767.56,27151.0,0.0,19550314.0,5.0,-64.3466
258,0.0,1.0,8.0,5.0,-125.232,2.0,53.0,0.0,8.0,33458.55,49.9625,500.0,427.14,20075.0,0.0,19630926.0,4.0,-125.232
259,0.0,0.0,4.0,1.0,-52.7226,2.0,27.0,6.0,7.0,20992.527662252087,47.5586,2000.0,477.25,20283.0,0.0,20150222.0,3.0,-52.7226
260,0.0,1.0,2.0,7.0,-79.5288,1.0,11.0,3.0,7.0,16015.020687360737,43.6989,250.0,536.99,20536.0,0.0,20170401.0,7.0,-79.5288
261,0.0,1.0,4.0,0.0,-104.6021,3.0,15.0,0.0,11.0,12267.5,50.4407,500.0,311.4,12618.0,0.0,20150307.0,1.0,-104.6021
262,0.0,0.0,10.0,7.0,-79.3267,2.0,13.0,12.0,7.0,16390.427568823714,43.6966,2000.0,224.3,9104.0,0.0,20141117.0,7.0,-79.3267
263,0.0,1.0,2.0,0.0,-122.933,2.0,8.0,0.0,8.0,15661.25,49.1513,2000.0,431.69,15661.0,0.0,19560307.0,7.0,-122.933
264,0.0,0.0,0.0,10.0,-64.7771,2.0,1.0,2.0,2.0,25853.6,46.0947,1000.0,837.08,32317.0,0.0,19870818.0,6.0,-64.7771
265,1.0,1.0,6.0,4.0,-65.5168,2.0,65.0,17.0,7.0,48138.292541593386,45.7167,500.0,597.16,23470.0,0.0,20001003.0,5.0,-65.5168
266,0.0,0.0,4.0,4.0,-71.2577,2.0,4.0,8.0,4.0,52089.387893458246,46.854,2000.0,711.96,30648.0,0.0,20140311.0,5.0,-71.2577
267,0.0,1.0,1.0,8.0,-60.0933,2.0,16.0,0.0,11.0,42712.6,46.2352,500.0,1100.93,56136.0,0.0,19651109.0,2.0,-60.0933
268,0.0,1.0,7.0,4.0,-64.7767,1.0,1.0,46.0,4.0,5258.328386432911,46.0909,1000.0,595.7,22834.0,0.0,19500513.0,6.0,-64.7767
269,3.0,0.0,5.0,2.0,-64.3866,2.0,43.0,2.0,7.0,35969.24666341295,46.2047,1000.0,499.9,20283.0,0.0,20180423.0,6.0,-64.3866
270,0.0,0.0,4.0,9.0,-107.7755,1.0,9.0,0.0,12.0,19692.4,50.3161,2000.0,502.46,20255.0,0.0,20070912.0,0.0,-107.7755
271,0.0,1.0,2.0,10.0,-71.2537,2.0,4.0,11.0,6.0,857.2681591017724,46.8461,1000.0,729.92,26200.0,0.0,19671020.0,1.0,-71.2537
272,0.0,0.0,7.0,6.0,-64.8255,2.0,1.0,0.0,0.0,3930.3732785618713,46.1006,1000.0,550.05,18482.0,0.0,19660421.0,5.0,-64.8255
273,1.0,1.0,2.0,4.0,-118.79,2.0,66.0,9.0,6.0,831.5108723305142,55.2684,1000.0,887.65,33263.0,0.0,20050601.0,5.0,-118.79
274,0.0,0.0,2.0,10.0,-73.8716,1.0,44.0,6.0,6.0,500.0,45.4869,2000.0,567.97,25884.0,0.0,19630116.0,2.0,-73.8716
275,0.0,1.0,13.0,3.0,-60.1711,2.0,47.0,5.0,7.0,18890.83381146789,46.134,500.0,157.76,7487.0,0.0,20040314.0,1.0,-60.1711
276,0.0,1.0,2.0,3.0,-72.7542,2.0,32.0,22.0,3.0,25045.0,46.5277,1000.0,601.61,27035.0,0.0,20051203.0,6.0,-72.7542
277,0.0,0.0,3.0,9.0,-64.7861,2.0,1.0,16.0,6.0,1098.6912131971276,46.0939,250.0,440.41,20788.0,0.0,20030817.0,0.0,-64.7861
278,1.0,1.0,2.0,12.0,-107.9524,3.0,9.0,3.0,4.0,97044.38298722071,50.3559,2000.0,1430.73,57555.0,0.0,19720427.0,2.0,-107.9524
279,0.0,0.0,5.0,4.0,-64.8024,1.0,1.0,5.0,7.0,12851.2858375648,46.0949,500.0,606.2,22360.0,0.0,19730626.0,6.0,-64.8024
280,0.3333333333333333,1.0,7.0,9.0,-52.8086,2.0,27.0,1.0,6.0,1252.6496207643534,47.4874,1000.0,550.93,19218.0,0.0,20010608.0,2.0,-52.8086
281,1.0,1.0,4.0,7.0,-71.2044,2.0,4.0,0.0,8.0,26114.55,46.8829,1000.0,617.7,22120.0,0.0,19700810.0,2.0,-71.2044
282,0.0,1.0,8.0,12.0,-64.5364,2.0,7.0,0.0,13.0,83268.36439689483,46.2199,1000.0,817.02,34388.0,0.0,19870305.0,2.0,-64.5364
283,0.0,1.0,2.0,4.0,-122.9064,1.0,8.0,30.0,6.0,500.0,49.1359,250.0,783.03,34918.0,0.0,19670924.0,5.0,-122.9064
284,1.0,1.0,2.0,15.0,-124.3488,1.0,67.0,14.0,2.0,39967.798334895495,49.3046,500.0,1171.6,42934.0,0.0,19960104.0,4.0,-124.3488
285,0.0,0.0,2.0,15.0,-73.8409,2.0,36.0,0.0,12.0,38038.0,45.4466,500.0,1262.07,46189.0,0.0,19620927.0,4.0,-73.8409
286,1.0,1.0,4.0,4.0,-122.8932,2.0,8.0,41.0,7.0,43331.63054599042,49.1599,1000.0,592.24,22903.0,0.0,19864217.0,1.0,-122.8932
287,1.0,1.0,3.0,14.0,-71.254,1.0,4.0,0.0,0.0,126958.55,46.8414,1000.0,2579.21,116503.0,0.0,19720624.0,6.0,-71.254
288,0.0,0.0,5.0,7.0,-111.3348,3.0,42.0,0.0,14.0,9099.697005128366,56.6696,250.0,279.81,10528.0,0.0,20080617.0,3.0,-111.3348
289,1.0,0.0,3.0,9.0,-71.2915,2.0,4.0,9.0,9.0,41382.70802029648,46.8088,250.0,580.35,29344.0,0.0,19990111.0,6.0,-71.2915
290,0.0,1.0,2.0,5.0,-72.748,2.0,32.0,18.0,9.0,20975.41838969632,46.5166,1000.0,1012.5,37350.0,0.0,19810610.0,4.0,-72.748
291,2.0,1.0,0.0,4.0,-79.3247,1.0,40.0,5.0,8.0,37215.55,43.6867,500.0,1283.03,43783.0,0.0,20080917.0,2.0,-79.3247
292,0.0,0.0,3.0,9.0,-119.3458,1.0,41.0,0.0,12.0,13703.2,50.2614,1000.0,291.41,15269.0,0.0,19710729.0,0.0,-119.3458
293,0.0,1.0,4.0,12.0,-65.9303,2.0,68.0,7.0,5.0,164233.16954884827,45.7341,500.0,1342.94,57095.0,0.0,19580621.0,2.0,-65.9303
294,0.0,0.0,4.0,2.0,-63.6789,1.0,2.0,26.0,6.0,923.0456099815508,44.7633,1000.0,480.36,22953.0,0.0,19740506.0,2.0,-63.6789
295,0.0,0.0,6.0,7.0,-122.9142,1.0,8.0,25.0,6.0,500.0,49.1763,500.0,381.21,13462.0,0.0,20030219.0,7.0,-122.9142
296,0.0,1.0,7.0,9.0,-73.5672,2.0,3.0,3.0,6.0,1059.5307918145077,45.6573,500.0,399.59,15193.0,0.0,19960403.0,3.0,-73.5672
297,1.0,1.0,12.0,5.0,-60.0969,1.0,69.0,21.0,5.0,51500.063606265336,46.2403,1000.0,529.47,18451.0,0.0,19521219.0,4.0,-60.0969
298,0.0,1.0,4.0,5.0,-122.8948,3.0,8.0,2.0,6.0,1083.3522067548397,49.1488,500.0,600.37,25038.0,0.0,19910821.0,5.0,-122.8948
299,2.0,0.0,2.0,9.0,-71.3044,2.0,4.0,0.0,8.0,20035.35,46.8008,500.0,476.17,20035.0,0.0,19950613.0,7.0,-71.3044
300,0.0,1.0,3.0,6.0,-72.2687,1.0,26.0,8.0,7.0,28009.708814354773,46.3966,1000.0,742.07,28889.0,0.0,20040609.0,6.0,-72.2687
301,0.0,1.0,5.0,8.0,-64.799,1.0,1.0,0.0,8.0,52797.75,46.1038,1000.0,950.87,40995.0,0.0,19960202.0,2.0,-64.799
302,1.0,0.0,2.0,5.0,-52.7251,2.0,27.0,10.0,6.0,825.4064071589199,47.5659,1000.0,633.87,28337.0,0.0,19910725.0,5.0,-52.7251
303,0.0,0.0,3.0,4.0,-110.6807,3.0,56.0,26.0,4.0,25963.19719817889,50.0558,500.0,778.06,32667.0,0.0,19700701.0,6.0,-110.6807
304,0.0,1.0,7.0,11.0,-73.6397,1.0,17.0,55.0,3.0,22571.1,45.5819,500.0,493.63,21966.0,0.0,19970119.0,0.0,-73.6397
305,0.0,0.0,2.0,15.0,-79.1443,1.0,5.0,37.0,7.0,35241.470261728944,43.772,500.0,1014.97,43200.0,0.0,20141223.0,4.0,-79.1443
306,0.0,1.0,7.0,6.0,-65.0024,1.0,70.0,16.0,4.0,10792.215954686297,47.3464,2000.0,614.8,22881.0,0.0,19850807.0,6.0,-65.0024
307,0.0,1.0,2.0,7.0,-107.8027,1.0,9.0,33.0,9.0,31376.499039231014,50.2835,2000.0,597.0,24452.0,0.0,19500502.0,2.0,-107.8027
308,0.0,1.0,4.0,11.0,-73.8645,1.0,54.0,13.0,7.0,14513.221155111458,45.478,500.0,655.47,29594.0,0.0,20041228.0,0.0,-73.8645
309,0.0,0.0,2.0,3.0,-72.7475,2.0,32.0,0.0,12.0,17012.8,46.5182,500.0,527.03,20658.0,0.0,19860806.0,0.0,-72.7475
310,1.0,0.3333333333333333,4.0,15.0,-63.6979,1.0,2.0,0.0,8.0,51056.1,44.7686,500.0,1089.39,43247.0,0.0,20110715.0,4.0,-63.6979
311,0.0,0.0,8.0,5.0,-113.8208,2.0,12.0,16.0,4.0,39281.76786408141,52.2953,1000.0,709.35,25432.0,0.0,20050518.0,4.0,-113.8208
312,1.0,1.0,4.0,0.0,-79.5157,2.0,11.0,8.0,2.0,24355.047913621795,43.6878,500.0,693.33,24143.0,0.0,20190626.0,2.0,-79.5157
313,0.0,0.0,1.0,4.0,-71.3177,2.0,4.0,0.0,14.0,48370.82752334549,46.8046,1000.0,1036.57,34833.0,0.0,19721103.0,5.0,-71.3177
